Time (s),Injector Temp (C),NOX Pressure (PSI),Ox Tank Load Cell (kg),Thrust Load Cell (lbf),Chamber Pressure (PSI),Light Sensor (V),Nitrous Bottle (PSI),Comment
1639.319,22.071452,673.821982,-6.968813,32.677603,10.340124,0.489656,511.957267,
1639.32,21.672771,676.612878,-6.968813,31.202319,6.853203,0.482109,514.625026,
1639.321,22.603027,670.1774,-6.990692,32.874307,8.371039,0.501141,515.199621,
1639.322,21.584176,675.562187,-6.979752,32.972659,8.576152,0.481453,510.808078,
1639.323,20.786814,673.263802,-6.990692,31.005615,8.69922,0.482437,510.767035,
1639.324,22.11575,671.786269,-6.990692,31.300672,8.53513,0.494906,512.613946,
1639.325,22.248644,673.427973,-6.990692,31.792433,8.288994,0.498516,509.576804,
1639.326,21.805665,672.639955,-6.979752,31.497376,7.099339,0.497203,509.823059,
1639.327,22.248644,673.88765,-6.968813,31.69408,9.191491,0.517875,510.520781,
1639.328,21.894261,674.577165,-7.001632,31.103967,9.232514,0.528376,514.050432,
1639.329,21.49558,674.905506,-7.111032,31.792433,8.371039,0.536579,509.823059,
1639.33,21.141197,670.505741,-7.078212,33.267716,8.124904,0.510657,511.546842,
1639.331,22.160048,671.687767,-7.089152,34.447943,9.396604,0.53461,511.793097,
1639.332,22.204346,672.410117,-7.067272,31.005615,6.64809,0.538548,508.468658,
1639.333,23.400389,671.687767,-7.154792,32.775955,7.59161,0.512625,508.099276,
1639.334,22.647325,675.135344,-6.979752,32.972659,7.7557,0.540188,513.311668,
1639.335,21.761367,676.974053,-6.990692,32.972659,7.099339,0.533626,506.211324,
1639.336,21.539878,673.362305,-6.979752,31.890785,8.617175,0.509016,508.263446,
1639.337,21.849963,674.281659,-6.968813,33.464421,8.69922,0.4995,509.946186,
1639.338,21.451282,673.066798,-6.979752,31.69408,7.919791,0.501141,510.643908,
1639.339,22.248644,670.243068,-6.990692,31.595728,6.730135,0.483421,507.278427,
1639.34,22.603027,672.968296,-6.990692,33.366068,8.822288,0.480468,512.819158,
1639.341,22.027155,673.592143,-6.968813,31.399024,8.124904,0.505406,514.419814,
1639.342,21.052601,671.589265,-6.968813,31.300672,8.042858,0.502125,511.752054,
1639.343,20.65392,670.407239,-7.001632,33.071012,8.494107,0.500156,514.953366,
1639.344,21.096899,674.971174,-6.979752,33.169364,7.304452,0.505078,512.490818,
1639.345,22.160048,672.410117,-6.990692,32.382546,8.412062,0.504094,510.028271,
1639.346,21.229793,673.657811,-7.012572,31.989137,9.273536,0.538876,512.408734,
1639.347,21.849963,673.559309,-7.012572,29.530331,9.314559,0.517219,510.767035,
1639.348,21.628474,674.839838,-6.979752,32.480898,6.730135,0.515907,511.752054,
1639.349,23.400389,673.427973,-6.979752,32.775955,6.935248,0.525094,511.17746,
1639.35,22.160048,674.314493,-6.979752,32.480898,8.69922,0.518204,513.598965,
1639.351,22.425835,675.759192,-6.968813,33.169364,9.478649,0.532313,516.225682,
1639.352,22.160048,673.690645,-6.979752,33.071012,9.314559,0.529032,514.419814,
1639.353,21.761367,672.968296,-6.968813,33.661125,7.550587,0.518532,511.998309,
1639.354,20.87541,676.744214,-7.001632,30.513854,7.919791,0.481453,511.136418,
1639.355,22.691623,671.490763,-6.968813,30.80891,9.560695,0.477843,514.009389,
1639.356,21.406984,673.756313,-6.957873,29.628684,7.345474,0.497859,513.927304,
1639.357,23.001708,676.777048,-6.979752,32.480898,7.632632,0.489,510.684951,
1639.358,21.894261,672.27878,-6.979752,31.497376,8.042858,0.507703,511.01329,
1639.359,23.001708,673.329471,-6.979752,31.300672,8.53513,0.504094,511.054333,
1639.36,21.318388,674.675667,-6.990692,31.890785,9.232514,0.500156,511.382672,
1639.361,21.982857,673.986152,-6.979752,32.087489,7.7557,0.526079,510.643908,
1639.362,22.160048,671.425095,-6.990692,33.169364,6.64809,0.51886,508.83804,
1639.363,22.160048,671.260924,-6.968813,32.480898,6.442977,0.543142,512.285606,
1639.364,22.204346,673.329471,-6.979752,31.005615,9.068423,0.536251,508.222404,
1639.365,22.11575,673.821982,-6.979752,33.366068,8.371039,0.538876,510.643908,
1639.366,23.134602,667.879016,-6.979752,33.366068,7.673655,0.534282,514.091474,
1639.367,22.868814,673.854816,-7.001632,33.267716,7.960813,0.51886,511.875182,
1639.368,20.919707,675.332349,-6.979752,30.415501,8.288994,0.531985,509.371592,
1639.369,22.470133,674.675667,-6.990692,32.579251,9.027401,0.50836,511.587885,
1639.37,21.008303,674.150322,-6.979752,33.562773,8.288994,0.498516,513.51688,
1639.371,21.49558,675.595021,-6.968813,32.284194,7.509565,0.496875,511.793097,
1639.372,21.938559,673.624977,-6.979752,31.005615,8.124904,0.481125,514.009389,
1639.373,21.185495,671.786269,-6.979752,29.333627,9.929898,0.503438,511.998309,
1639.374,21.672771,672.016108,-6.990692,31.497376,8.247971,0.496547,511.382672,
1639.375,21.406984,674.183156,-6.968813,31.69408,8.781265,0.492609,514.542941,
1639.376,21.008303,670.834081,-6.979752,31.399024,7.960813,0.503109,512.367691,
1639.377,21.894261,670.834081,-6.979752,29.628684,8.206949,0.514266,508.304489,
1639.378,21.938559,674.675667,-6.979752,32.480898,8.371039,0.521157,513.02437,
1639.379,22.204346,673.296636,-6.968813,32.382546,8.124904,0.520172,515.569003,
1639.38,22.735921,669.258046,-6.990692,33.85783,7.304452,0.54872,509.946186,
1639.381,20.919707,672.081776,-6.990692,31.497376,7.7557,0.523782,514.009389,
1639.382,20.964005,675.82486,-6.979752,31.300672,9.355582,0.540188,516.102555,
1639.383,21.052601,671.260924,-6.979752,32.677603,7.714678,0.533298,511.136418,
1639.384,20.786814,673.559309,-6.979752,33.169364,7.140361,0.539204,508.879083,
1639.385,20.87541,671.490763,-6.979752,32.382546,6.607068,0.537235,508.427616,
1639.386,22.514431,671.884772,-6.990692,32.382546,7.509565,0.512297,508.304489,
1639.387,21.672771,674.380161,-6.957873,31.300672,8.371039,0.489,509.371592,
1639.388,22.381538,673.953318,-6.946933,32.087489,7.550587,0.482437,511.136418,
1639.389,22.868814,674.117488,-6.957873,30.80891,8.124904,0.505078,517.785296,
1639.39,21.185495,671.753435,-6.968813,28.448457,6.81218,0.479156,509.823059,
1639.391,21.27409,676.087533,-6.968813,31.595728,8.945356,0.503109,514.173559,
1639.392,20.964005,676.514376,-6.968813,31.202319,9.273536,0.503438,514.994408,
1639.393,22.470133,672.705623,-6.979752,33.562773,6.114796,0.477187,515.035451,
1639.394,21.49558,675.430851,-6.979752,32.775955,7.59161,0.518204,512.613946,
1639.395,21.982857,670.735579,-6.990692,32.284194,7.960813,0.525422,509.289507,
1639.396,20.87541,672.541453,-6.957873,32.284194,8.165926,0.537563,508.550743,
1639.397,22.11575,673.198134,-6.957873,34.743,8.740243,0.539204,514.132517,
1639.398,22.33724,674.675667,-6.990692,30.120445,6.976271,0.530344,513.845219,
1639.399,21.982857,671.490763,-6.990692,32.677603,7.263429,0.532641,512.819158,
1639.4,22.425835,673.263802,-6.990692,32.972659,7.222406,0.539532,513.065413,Standby
1639.401,21.717069,670.571409,-6.990692,32.775955,8.247971,0.541829,512.901243,
1639.402,22.381538,673.624977,-6.979752,33.85783,7.960813,0.517875,511.793097,
1639.403,21.805665,673.00113,-7.001632,32.579251,7.837745,0.514266,514.542941,
1639.404,22.514431,672.607121,-6.968813,33.169364,8.165926,0.505078,513.68105,
1639.405,22.470133,675.266681,-6.968813,28.743514,7.59161,0.46964,509.576804,
1639.406,21.628474,674.642833,-6.979752,33.169364,7.673655,0.493922,509.905144,
1639.407,21.628474,672.836959,-6.990692,31.005615,7.222406,0.484078,510.643908,
1639.408,22.027155,672.804125,-6.968813,31.300672,7.345474,0.498187,508.714913,
1639.409,21.672771,673.756313,-6.979752,31.300672,8.001836,0.502125,508.920125,
1639.41,20.831112,673.329471,-6.968813,32.185842,8.124904,0.513938,507.1553,
1639.411,22.824516,675.857694,-6.979752,31.300672,7.304452,0.525751,513.35271,
1639.412,21.672771,669.29088,-6.990692,33.267716,8.001836,0.531329,514.009389,
1639.413,21.584176,674.807004,-6.990692,32.284194,8.86331,0.539204,513.106455,
1639.414,21.096899,674.741336,-6.968813,32.382546,8.740243,0.535595,513.393752,
1639.415,22.603027,671.359426,-6.946933,33.464421,8.330017,0.537892,512.408734,
1639.416,22.292942,675.890528,-6.979752,32.972659,8.165926,0.523454,515.8563,
1639.417,20.831112,672.935462,-6.979752,32.972659,7.181384,0.540188,509.16638,
1639.418,22.647325,674.380161,-6.979752,33.267716,8.247971,0.531329,505.965069,
1639.419,21.938559,671.95044,-7.001632,33.366068,9.191491,0.523782,510.069314,
1639.42,22.292942,672.738457,-6.979752,32.579251,7.222406,0.502453,513.763135,
1639.421,21.672771,674.511497,-6.979752,32.874307,7.304452,0.487031,511.5058,
1639.422,22.647325,675.857694,-6.990692,38.086976,9.068423,0.490969,512.162479,
1639.423,21.717069,670.144566,-7.001632,30.612206,7.140361,0.506719,510.315569,
1639.424,22.691623,669.914728,-7.001632,31.103967,7.878768,0.500813,510.725993,
1639.425,21.982857,671.359426,-7.012572,31.69408,8.822288,0.486047,513.147498,
1639.426,21.982857,671.917606,-6.968813,31.399024,7.181384,0.491297,512.778116,
1639.427,21.539878,671.622099,-6.979752,31.005615,8.822288,0.493265,509.207422,
1639.428,20.919707,673.592143,-6.957873,32.284194,8.658197,0.504422,508.509701,
1639.429,20.87541,673.329471,-6.979752,32.480898,7.919791,0.524766,508.386573,
1639.43,20.964005,672.968296,-6.990692,30.513854,7.796723,0.543142,508.714913,
1639.431,21.185495,672.508619,-6.968813,33.85783,6.64809,0.537235,509.33055,
1639.432,22.292942,670.308736,-6.968813,35.62817,8.124904,0.521485,509.699932,
1639.433,21.672771,672.541453,-6.957873,32.579251,7.632632,0.520172,515.52796,
1639.434,22.33724,671.293758,-6.979752,33.267716,7.878768,0.535266,514.173559,
1639.435,21.096899,673.559309,-6.979752,32.579251,7.140361,0.523782,513.722092,
1639.436,21.938559,670.1774,-6.979752,33.267716,8.288994,0.519516,512.080394,
1639.437,22.470133,672.935462,-6.979752,31.103967,8.412062,0.475874,511.793097,
1639.438,22.33724,673.723479,-6.979752,31.989137,7.140361,0.475546,513.065413,
1639.439,22.292942,674.77417,-7.001632,30.612206,7.017293,0.489,509.576804,
1639.44,21.451282,674.183156,-6.979752,33.562773,8.453084,0.497859,512.244564,
1639.441,21.318388,671.687767,-6.968813,31.202319,8.86331,0.497859,512.080394,
1639.442,21.894261,673.592143,-7.001632,31.103967,9.191491,0.486375,508.673871,
1639.443,21.894261,676.941218,-6.946933,30.907263,7.304452,0.503766,510.028271,
1639.444,21.185495,674.084654,-6.990692,33.661125,7.714678,0.521157,513.147498,
1639.445,22.248644,673.657811,-7.001632,31.300672,8.453084,0.523454,510.725993,
1639.446,21.539878,671.22809,-6.990692,31.890785,9.027401,0.537235,510.972248,
1639.447,22.33724,673.395139,-6.979752,32.579251,8.945356,0.545767,512.778116,
1639.448,20.122346,673.329471,-6.990692,34.939704,6.81218,0.531985,510.725993,
1639.449,21.451282,673.066798,-6.979752,33.267716,6.853203,0.535595,509.371592,
1639.45,20.299537,673.296636,-6.957873,32.775955,7.632632,0.522141,509.16638,
1639.451,21.938559,673.427973,-6.990692,32.874307,9.314559,0.521157,512.696031,
1639.452,21.894261,672.311614,-6.979752,34.054534,7.837745,0.527719,508.017191,
1639.453,22.11575,674.478663,-6.968813,34.447943,7.263429,0.500156,506.621748,
1639.454,22.204346,672.081776,-7.012572,30.80891,8.69922,0.476859,513.51688,
1639.455,22.204346,671.162422,-7.045392,29.727036,8.288994,0.498187,511.628927,
1639.456,22.160048,671.687767,-7.034452,32.284194,8.658197,0.499828,511.34163,
1639.457,22.204346,673.756313,-7.045392,32.382546,6.730135,0.489656,515.815257,
1639.458,22.292942,670.472907,-7.154792,31.300672,7.181384,0.510985,510.438696,
1639.459,22.204346,672.147444,-7.078212,30.907263,9.109446,0.490969,511.957267,
1639.46,21.849963,673.821982,-6.968813,31.399024,8.330017,0.491297,511.34163,
1639.461,21.185495,675.004008,-7.001632,32.972659,8.53513,0.530344,513.229583,
1639.462,22.470133,672.607121,-6.990692,32.874307,6.442977,0.522797,507.360512,
1639.463,21.141197,671.129588,-7.001632,32.382546,7.878768,0.522797,512.408734,
1639.464,21.584176,675.759192,-6.979752,31.497376,10.217056,0.538548,511.17746,
1639.465,22.558729,676.941218,-6.957873,32.874307,7.960813,0.54347,510.274526,
1639.466,21.539878,670.89975,-6.990692,32.775955,8.412062,0.539532,513.18854,
1639.467,22.027155,674.478663,-6.968813,32.972659,8.083881,0.537235,513.763135,
1639.468,22.425835,671.031086,-6.990692,31.103967,8.576152,0.539204,507.442597,
1639.469,21.628474,673.559309,-6.968813,32.382546,8.86331,0.510328,508.796998,
1639.47,21.982857,673.986152,-6.979752,35.234761,8.206949,0.506063,506.621748,
1639.471,20.742516,672.804125,-6.968813,31.989137,7.140361,0.502453,511.423715,
1639.472,21.052601,671.884772,-6.990692,30.120445,7.919791,0.483421,511.17746,
1639.473,21.894261,674.511497,-6.990692,31.202319,9.437627,0.499172,509.658889,
1639.474,21.584176,669.881894,-6.979752,31.202319,8.53513,0.487031,510.84912,
1639.475,22.514431,673.592143,-6.979752,31.497376,8.247971,0.508031,511.300587,
1639.476,20.742516,674.412995,-6.990692,31.989137,7.837745,0.502453,509.617847,
1639.477,22.647325,672.442951,-6.968813,32.087489,7.7557,0.522469,512.778116,
1639.478,20.831112,672.147444,-6.968813,32.185842,8.740243,0.53297,509.16638,
1639.479,21.672771,673.559309,-6.957873,33.071012,8.083881,0.525094,515.445875,
1639.48,21.982857,672.048942,-6.979752,33.169364,7.59161,0.517875,512.039351,
1639.481,21.362686,674.93834,-6.979752,32.087489,7.714678,0.526407,509.823059,
1639.482,22.603027,674.05182,-6.990692,32.579251,9.724785,0.530016,512.531861,
1639.483,21.938559,675.233847,-6.990692,32.874307,9.64274,0.538876,515.404833,
1639.484,22.33724,674.905506,-6.968813,33.366068,7.468542,0.530673,515.445875,
1639.485,22.647325,669.980396,-7.001632,33.071012,8.986378,0.527719,512.121436,
1639.486,22.514431,672.245946,-6.979752,31.890785,9.109446,0.517875,512.531861,
1639.487,21.628474,674.248824,-6.968813,32.382546,8.453084,0.500156,509.248465,
1639.488,22.913112,672.213112,-7.012572,32.382546,8.001836,0.497531,513.763135,
1639.489,21.894261,670.374405,-6.968813,33.169364,7.960813,0.472265,512.162479,
1639.49,20.919707,671.096754,-6.990692,29.92374,8.042858,0.495234,507.647809,
1639.491,22.603027,673.066798,-6.968813,31.595728,7.837745,0.507047,510.028271,
1639.492,22.780219,673.854816,-6.968813,31.300672,8.288994,0.501797,509.125338,
1639.493,21.096899,673.986152,-6.968813,32.775955,6.237864,0.507375,509.699932,
1639.494,21.539878,675.562187,-6.968813,32.874307,8.781265,0.522469,512.203521,
1639.495,22.204346,673.88765,-6.968813,32.677603,9.355582,0.525422,515.774215,
1639.496,21.008303,672.213112,-6.990692,32.677603,8.945356,0.54511,510.972248,
1639.497,23.134602,675.069676,-6.968813,34.251238,8.453084,0.535595,509.905144,
1639.498,22.381538,674.412995,-6.990692,31.69408,7.7557,0.528704,511.423715,
1639.499,21.052601,674.807004,-6.979752,32.972659,7.181384,0.535595,508.468658,
1639.5,21.406984,675.135344,-6.957873,32.972659,7.878768,0.531001,506.868003,Standby
1639.501,21.406984,675.201013,-6.979752,33.169364,7.181384,0.529032,513.311668,
1639.502,21.406984,672.016108,-6.979752,32.972659,7.345474,0.506719,509.248465,
1639.503,23.090304,674.314493,-6.968813,33.071012,6.894226,0.508688,506.006112,
1639.504,21.628474,674.511497,-6.979752,33.464421,8.576152,0.505078,513.02437,
1639.505,21.362686,673.329471,-6.968813,30.022093,8.576152,0.49425,512.778116,
1639.506,20.919707,669.422217,-6.979752,29.92374,8.083881,0.476859,513.68105,
1639.507,21.362686,673.920484,-7.001632,33.169364,7.59161,0.489656,508.961168,
1639.508,20.87541,669.914728,-6.957873,31.69408,7.632632,0.500813,515.240663,
1639.509,22.425835,671.622099,-7.001632,31.69408,9.027401,0.509672,513.35271,
1639.51,21.27409,671.917606,-6.968813,30.80891,10.217056,0.509016,513.968347,
1639.511,22.248644,675.792026,-6.957873,31.497376,6.935248,0.515579,514.173559,
1639.512,22.292942,668.831204,-6.979752,33.562773,8.042858,0.535923,510.397653,
1639.513,21.451282,674.248824,-6.968813,33.366068,8.945356,0.530673,508.099276,
1639.514,22.027155,674.544331,-6.968813,31.005615,8.042858,0.529688,512.613946,
1639.515,21.584176,671.95044,-6.957873,31.792433,7.960813,0.536579,509.576804,
1639.516,21.318388,672.016108,-6.968813,32.972659,8.494107,0.51886,510.972248,
1639.517,22.868814,675.036842,-6.979752,33.071012,8.165926,0.535923,513.68105,
1639.518,22.514431,674.971174,-6.990692,30.612206,8.904333,0.531657,510.151399,
1639.519,20.964005,671.490763,-6.990692,32.677603,9.724785,0.524766,510.356611,
1639.52,21.717069,672.705623,-6.968813,33.464421,8.658197,0.502781,513.270625,
1639.521,21.362686,673.132466,-6.979752,32.087489,7.181384,0.480468,506.416536,
1639.522,21.229793,673.132466,-6.990692,33.267716,7.058316,0.494906,509.49472,
1639.523,21.894261,670.604243,-6.968813,29.727036,7.7557,0.494906,514.009389,
1639.524,22.160048,675.792026,-6.990692,31.005615,8.165926,0.500156,508.345531,
1639.525,21.096899,675.069676,-6.968813,31.69408,7.878768,0.503766,511.218502,
1639.526,22.647325,674.872672,-6.979752,32.087489,7.550587,0.508031,513.598965,
1639.527,20.609622,667.090998,-6.968813,31.202319,8.247971,0.512625,512.121436,
1639.528,22.470133,673.920484,-6.990692,29.825388,8.945356,0.525422,513.845219,
1639.529,21.096899,673.230968,-6.968813,31.69408,8.658197,0.541829,511.382672,
1639.53,21.938559,672.410117,-6.979752,32.579251,6.689113,0.538876,514.583984,
1639.531,22.33724,673.263802,-6.968813,38.480385,7.960813,0.531657,514.460856,
1639.532,21.008303,669.980396,-6.968813,29.825388,7.714678,0.535595,510.520781,
1639.533,23.001708,671.917606,-6.957873,33.169364,8.330017,0.531329,511.34163,
1639.534,21.672771,669.520719,-6.957873,33.169364,7.468542,0.53461,511.218502,
1639.535,22.470133,675.792026,-6.968813,33.366068,6.155819,0.530016,508.673871,
1639.536,21.805665,674.971174,-6.968813,34.152886,8.986378,0.491625,514.460856,
1639.537,20.343835,671.457929,-6.968813,31.69408,9.068423,0.506719,507.114258,
1639.538,22.780219,675.857694,-6.968813,31.792433,7.550587,0.498844,508.140319,
1639.539,22.248644,673.920484,-6.968813,34.644647,7.714678,0.474562,515.979427,
1639.54,22.071452,673.789147,-6.979752,32.775955,7.673655,0.490312,512.983328,
1639.541,20.964005,676.153201,-6.957873,31.595728,7.7557,0.49064,506.785918,
1639.542,20.742516,673.756313,-6.990692,31.497376,8.247971,0.506719,514.337729,
1639.543,21.096899,672.968296,-6.990692,32.480898,8.69922,0.481781,509.782017,
1639.544,21.229793,673.592143,-6.979752,33.366068,7.673655,0.513282,510.767035,
1639.545,21.805665,675.726358,-6.968813,32.579251,8.124904,0.535595,514.871281,
1639.546,22.204346,675.332349,-6.990692,32.775955,8.658197,0.537235,512.613946,
1639.547,21.672771,674.347327,-6.957873,31.103967,7.919791,0.540517,511.669969,
1639.548,22.691623,674.21599,-6.979752,34.251238,6.976271,0.530016,512.531861,
1639.549,21.185495,672.771291,-6.968813,32.185842,7.140361,0.50475,510.315569,
1639.55,22.027155,672.11461,-6.979752,32.284194,8.740243,0.521157,513.68105,
1639.551,22.381538,674.741336,-6.979752,32.874307,7.960813,0.530016,506.006112,
1639.552,22.071452,672.705623,-6.979752,34.152886,7.099339,0.510328,509.125338,
1639.553,21.229793,673.296636,-6.979752,31.69408,7.386497,0.516235,514.953366,
1639.554,22.071452,671.326592,-6.968813,32.775955,7.796723,0.490969,509.49472,
1639.555,22.11575,673.132466,-6.979752,29.333627,9.478649,0.493922,507.853022,
1639.556,21.052601,673.1653,-7.001632,32.480898,8.083881,0.498516,508.796998,
1639.557,22.913112,672.245946,-6.968813,33.85783,7.714678,0.479484,513.106455,
1639.558,21.584176,675.332349,-6.968813,31.69408,8.206949,0.502125,514.337729,
